cell_id,category,elicitation,mechanism,ai,central,matched,total_value,proposals_sent
easy_0113,easy,standard,central,0,1,0,0.0,0
easy_0113,easy,standard,central,0,1,1,0.766371,0
easy_0113,easy,standard,central,0,1,0,0.0,0
easy_0113,easy,standard,central,0,1,1,0.961066,0
easy_0113,easy,standard,central,0,1,1,0.805138,0
easy_0113,easy,standard,central,0,1,0,0.0,0
easy_0113,easy,standard,central,0,1,1,0.901345,0
easy_0113,easy,standard,central,0,1,1,0.577167,0
easy_0113,easy,standard,central,0,1,1,0.868,0
easy_0113,easy,standard,central,0,1,1,0.790765,0
easy_0113,easy,standard,central,0,1,0,0.0,0
easy_0113,easy,standard,central,0,1,1,0.875332,0
easy_0113,easy,standard,central,0,1,1,0.777764,0
easy_0113,easy,standard,central,0,1,1,0.601665,0
easy_0113,easy,standard,central,0,1,1,0.755459,0
easy_0113,easy,standard,central,0,1,1,1.096005,0
easy_0113,easy,standard,central,0,1,1,0.833851,0
easy_0113,easy,standard,central,0,1,1,0.65383,0
easy_0113,easy,standard,central,0,1,0,0.0,0
easy_0113,easy,standard,central,0,1,1,0.572584,0
easy_0113,easy,standard,central,0,1,0,0.0,0
easy_0113,easy,standard,central,0,1,1,0.811888,0
easy_0113,easy,standard,central,0,1,0,0.0,0
easy_0113,easy,standard,central,0,1,1,0.554004,0
easy_0114,easy,standard,central,0,1,1,0.962686,0
easy_0114,easy,standard,central,0,1,0,0.0,0
easy_0114,easy,standard,central,0,1,1,0.803851,0
easy_0114,easy,standard,central,0,1,1,0.874728,0
easy_0114,easy,standard,central,0,1,0,0.0,0
easy_0114,easy,standard,central,0,1,1,0.812685,0
easy_0114,easy,standard,central,0,1,1,0.99483,0
easy_0114,easy,standard,central,0,1,1,0.907243,0
easy_0114,easy,standard,central,0,1,1,0.691098,0
easy_0114,easy,standard,central,0,1,1,0.593784,0
easy_0114,easy,standard,central,0,1,1,0.776477,0
easy_0114,easy,standard,central,0,1,1,0.735027,0
easy_0114,easy,standard,central,0,1,1,0.647501,0
easy_0114,easy,standard,central,0,1,0,0.0,0
easy_0114,easy,standard,central,0,1,1,0.785548,0
easy_0114,easy,standard,central,0,1,1,0.614358,0
easy_0114,easy,standard,central,0,1,1,0.653986,0
easy_0114,easy,standard,central,0,1,1,0.892356,0
easy_0114,easy,standard,central,0,1,1,0.572441,0
easy_0114,easy,standard,central,0,1,1,0.93924,0
easy_0114,easy,standard,central,0,1,1,0.60722,0
easy_0114,easy,standard,central,0,1,1,0.952952,0
easy_0114,easy,standard,central,0,1,1,0.679048,0
easy_0114,easy,standard,central,0,1,1,0.710835,0
easy_0114,easy,standard,central,0,1,1,0.86226,0
easy_0114,easy,standard,central,0,1,1,0.673332,0
easy_0114,easy,standard,central,0,1,0,0.0,0
easy_0114,easy,standard,central,0,1,1,0.982704,0
easy_0114,easy,standard,central,0,1,0,0.0,0
easy_0114,easy,standard,central,0,1,1,0.645225,0
easy_0114,easy,standard,central,0,1,1,0.579423,0
easy_0114,easy,standard,central,0,1,1,0.680258,0
easy_0114,easy,standard,central,0,1,0,0.0,0
easy_0114,easy,standard,central,0,1,1,0.636677,0
easy_0114,easy,standard,central,0,1,1,0.840026,0
easy_0114,easy,standard,central,0,1,0,0.0,0
easy_0114,easy,standard,central,0,1,1,0.817829,0
easy_0114,easy,standard,central,0,1,1,1.071655,0
easy_0114,easy,standard,central,0,1,1,0.954342,0
easy_0114,easy,standard,central,0,1,1,0.71963,0
easy_0115,easy,ai,central,1,1,1,0.737374,0
easy_0115,easy,ai,central,1,1,1,0.84187,0
easy_0115,easy,ai,central,1,1,1,0.789256,0
easy_0115,easy,ai,central,1,1,1,0.963581,0
easy_0115,easy,ai,central,1,1,1,0.619629,0
easy_0115,easy,ai,central,1,1,1,0.721382,0
easy_0115,easy,ai,central,1,1,1,0.67683,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,1,0.747867,0
easy_0115,easy,ai,central,1,1,1,0.656225,0
easy_0115,easy,ai,central,1,1,1,1.016192,0
easy_0115,easy,ai,central,1,1,1,0.750766,0
easy_0115,easy,ai,central,1,1,1,0.990152,0
easy_0115,easy,ai,central,1,1,1,0.788496,0
easy_0115,easy,ai,central,1,1,1,1.003249,0
easy_0115,easy,ai,central,1,1,1,0.561259,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,1,0.727956,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,1,0.684748,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,1,0.874984,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,1,0.868321,0
easy_0115,easy,ai,central,1,1,1,0.701314,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,1,0.726739,0
easy_0115,easy,ai,central,1,1,0,0.0,0
easy_0115,easy,ai,central,1,1,1,0.889905,0
easy_0115,easy,ai,central,1,1,1,0.838513,0
easy_0115,easy,ai,central,1,1,1,0.786883,0
easy_0115,easy,ai,central,1,1,1,0.771147,0
easy_0115,easy,ai,central,1,1,1,0.545667,0
easy_0115,easy,ai,central,1,1,1,0.816266,0
easy_0116,easy,standard,search,0,0,1,0.632908,25
easy_0116,easy,standard,search,0,0,1,0.876344,2
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,1,0.724443,9
easy_0116,easy,standard,search,0,0,0,0.0,22
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,1,0.695802,3
easy_0116,easy,standard,search,0,0,0,0.0,29
easy_0116,easy,standard,search,0,0,1,1.029697,11
easy_0116,easy,standard,search,0,0,1,0.734756,1
easy_0116,easy,standard,search,0,0,1,0.760547,3
easy_0116,easy,standard,search,0,0,1,0.764131,5
easy_0116,easy,standard,search,0,0,0,0.0,27
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,1,0.686547,3
easy_0116,easy,standard,search,0,0,1,0.776727,1
easy_0116,easy,standard,search,0,0,1,0.700102,15
easy_0116,easy,standard,search,0,0,1,0.509119,21
easy_0116,easy,standard,search,0,0,1,0.807306,1
easy_0116,easy,standard,search,0,0,1,0.672955,8
easy_0116,easy,standard,search,0,0,1,0.930269,3
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,1,1.109306,1
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,1,0.933233,8
easy_0116,easy,standard,search,0,0,1,0.561616,21
easy_0116,easy,standard,search,0,0,1,0.730106,2
easy_0116,easy,standard,search,0,0,1,0.600999,4
easy_0116,easy,standard,search,0,0,1,1.105989,5
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,1,0.832567,3
easy_0116,easy,standard,search,0,0,1,0.776848,6
easy_0116,easy,standard,search,0,0,1,0.589548,5
easy_0116,easy,standard,search,0,0,1,0.90589,9
easy_0116,easy,standard,search,0,0,1,0.708594,7
easy_0116,easy,standard,search,0,0,1,0.54837,4
easy_0116,easy,standard,search,0,0,0,0.0,30
easy_0116,easy,standard,search,0,0,0,0.0,21
easy_0117,easy,standard,search,0,0,1,0.88109,2
easy_0117,easy,standard,search,0,0,1,0.912784,5
easy_0117,easy,standard,search,0,0,0,0.0,24
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,1,0.661344,7
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,1,0.735237,2
easy_0117,easy,standard,search,0,0,1,0.881547,4
easy_0117,easy,standard,search,0,0,1,0.708548,5
easy_0117,easy,standard,search,0,0,1,0.614768,6
easy_0117,easy,standard,search,0,0,1,0.698605,9
easy_0117,easy,standard,search,0,0,1,0.718646,2
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,1,0.670906,8
easy_0117,easy,standard,search,0,0,1,0.67767,5
easy_0117,easy,standard,search,0,0,1,0.712606,1
easy_0117,easy,standard,search,0,0,1,0.566065,5
easy_0117,easy,standard,search,0,0,1,1.164482,1
easy_0117,easy,standard,search,0,0,1,0.872274,1
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,1,0.647575,9
easy_0117,easy,standard,search,0,0,1,0.536135,8
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,1,0.750274,6
easy_0117,easy,standard,search,0,0,1,0.667078,5
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,1,1.001564,6
easy_0117,easy,standard,search,0,0,1,0.894529,4
easy_0117,easy,standard,search,0,0,1,0.674205,1
easy_0117,easy,standard,search,0,0,1,0.817712,3
easy_0117,easy,standard,search,0,0,1,1.038829,2
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,1,0.720491,1
easy_0117,easy,standard,search,0,0,1,0.90959,3
easy_0117,easy,standard,search,0,0,1,0.820788,2
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,0,0.0,30
easy_0117,easy,standard,search,0,0,1,1.211247,1
easy_0117,easy,standard,search,0,0,1,1.068154,3
easy_0117,easy,standard,search,0,0,1,0.736405,3
easy_0118,easy,ai,search,1,0,1,0.968082,2
easy_0118,easy,ai,search,1,0,1,0.976594,4
easy_0118,easy,ai,search,1,0,1,0.68996,4
easy_0118,easy,ai,search,1,0,1,0.64866,3
easy_0118,easy,ai,search,1,0,1,0.585423,4
easy_0118,easy,ai,search,1,0,0,0.0,30
easy_0118,easy,ai,search,1,0,1,1.104935,2
easy_0118,easy,ai,search,1,0,1,0.639753,14
easy_0118,easy,ai,search,1,0,1,0.676664,5
easy_0118,easy,ai,search,1,0,1,0.558896,7
easy_0118,easy,ai,search,1,0,1,0.764974,9
easy_0118,easy,ai,search,1,0,0,0.0,30
easy_0118,easy,ai,search,1,0,1,0.658249,9
easy_0118,easy,ai,search,1,0,1,0.701827,6
easy_0118,easy,ai,search,1,0,0,0.0,30
easy_0118,easy,ai,search,1,0,0,0.0,30
easy_0118,easy,ai,search,1,0,1,0.804098,3
easy_0118,easy,ai,search,1,0,0,0.0,24
easy_0118,easy,ai,search,1,0,1,0.710823,8
easy_0118,easy,ai,search,1,0,1,0.788159,4
easy_0118,easy,ai,search,1,0,1,0.776807,11
easy_0118,easy,ai,search,1,0,1,0.882526,1
easy_0118,easy,ai,search,1,0,1,0.616731,7
easy_0118,easy,ai,search,1,0,1,0.931304,5
easy_0118,easy,ai,search,1,0,1,1.288558,1
easy_0118,easy,ai,search,1,0,1,0.917225,1
easy_0118,easy,ai,search,1,0,1,0.599786,11
easy_0118,easy,ai,search,1,0,1,0.706721,6
easy_0118,easy,ai,search,1,0,1,0.608164,1
easy_0118,easy,ai,search,1,0,1,0.967523,2
easy_0118,easy,ai,search,1,0,1,1.41196,1
easy_0118,easy,ai,search,1,0,1,0.818969,5
easy_0118,easy,ai,search,1,0,1,0.862231,4
easy_0118,easy,ai,search,1,0,1,0.934435,2
easy_0118,easy,ai,search,1,0,0,0.0,30
easy_0118,easy,ai,search,1,0,0,0.0,30
easy_0118,easy,ai,search,1,0,1,0.522803,7
easy_0118,easy,ai,search,1,0,1,0.839634,16
easy_0118,easy,ai,search,1,0,1,1.107063,1
easy_0118,easy,ai,search,1,0,1,0.661181,2
easy_0119,easy,ai,central,1,1,1,0.715569,0
easy_0119,easy,ai,central,1,1,1,0.630886,0
easy_0119,easy,ai,central,1,1,1,0.884802,0
easy_0119,easy,ai,central,1,1,1,0.816533,0
easy_0119,easy,ai,central,1,1,1,0.640063,0
easy_0119,easy,ai,central,1,1,1,0.913635,0
easy_0119,easy,ai,central,1,1,1,0.723069,0
easy_0119,easy,ai,central,1,1,0,0.0,0
easy_0119,easy,ai,central,1,1,0,0.0,0
easy_0119,easy,ai,central,1,1,1,0.845396,0
easy_0119,easy,ai,central,1,1,1,1.060194,0
easy_0119,easy,ai,central,1,1,1,0.753266,0
easy_0119,easy,ai,central,1,1,1,0.820178,0
easy_0119,easy,ai,central,1,1,1,0.908058,0
easy_0119,easy,ai,central,1,1,1,0.984897,0
easy_0119,easy,ai,central,1,1,1,0.654,0
easy_0119,easy,ai,central,1,1,1,0.768274,0
easy_0119,easy,ai,central,1,1,1,0.838106,0
easy_0119,easy,ai,central,1,1,1,0.572823,0
easy_0119,easy,ai,central,1,1,1,0.596473,0
easy_0119,easy,ai,central,1,1,1,0.686249,0
easy_0119,easy,ai,central,1,1,1,0.637947,0
easy_0119,easy,ai,central,1,1,1,0.766946,0
easy_0119,easy,ai,central,1,1,1,0.668284,0
easy_0119,easy,ai,central,1,1,1,0.746214,0
easy_0119,easy,ai,central,1,1,0,0.0,0
easy_0119,easy,ai,central,1,1,0,0.0,0
easy_0119,easy,ai,central,1,1,1,0.978402,0
easy_0119,easy,ai,central,1,1,1,0.57576,0
easy_0119,easy,ai,central,1,1,1,0.730711,0
easy_0119,easy,ai,central,1,1,1,0.863618,0
easy_0119,easy,ai,central,1,1,1,0.631327,0
easy_0119,easy,ai,central,1,1,1,0.608315,0
easy_0119,easy,ai,central,1,1,0,0.0,0
easy_0119,easy,ai,central,1,1,1,0.90239,0
easy_0119,easy,ai,central,1,1,1,0.776509,0
easy_0119,easy,ai,central,1,1,0,0.0,0
easy_0119,easy,ai,central,1,1,0,0.0,0
easy_0119,easy,ai,central,1,1,1,0.669929,0
easy_0119,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,1.102585,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,0.798271,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,0.590044,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,0.913398,0
easy_0120,easy,ai,central,1,1,1,1.008871,0
easy_0120,easy,ai,central,1,1,1,0.78605,0
easy_0120,easy,ai,central,1,1,1,0.749483,0
easy_0120,easy,ai,central,1,1,1,1.019895,0
easy_0120,easy,ai,central,1,1,1,0.590642,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,0.640618,0
easy_0120,easy,ai,central,1,1,1,0.848293,0
easy_0120,easy,ai,central,1,1,1,0.673448,0
easy_0120,easy,ai,central,1,1,1,0.622251,0
easy_0120,easy,ai,central,1,1,1,0.757362,0
easy_0120,easy,ai,central,1,1,1,0.819201,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,0.617421,0
easy_0120,easy,ai,central,1,1,1,0.560967,0
easy_0120,easy,ai,central,1,1,1,0.691164,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,0.736904,0
easy_0120,easy,ai,central,1,1,1,0.675959,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,0.704242,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,1.017633,0
easy_0120,easy,ai,central,1,1,1,0.661936,0
easy_0120,easy,ai,central,1,1,1,0.626965,0
easy_0120,easy,ai,central,1,1,1,0.837224,0
easy_0120,easy,ai,central,1,1,1,0.63174,0
easy_0120,easy,ai,central,1,1,1,0.756941,0
easy_0120,easy,ai,central,1,1,1,0.710235,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,1,0.740581,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0120,easy,ai,central,1,1,0,0.0,0
easy_0121,easy,standard,search,0,0,1,0.851743,3
easy_0121,easy,standard,search,0,0,1,0.82986,3
easy_0121,easy,standard,search,0,0,1,0.662633,6
easy_0121,easy,standard,search,0,0,1,0.834773,9
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,0.897933,4
easy_0121,easy,standard,search,0,0,1,0.833409,3
easy_0121,easy,standard,search,0,0,1,0.716429,8
easy_0121,easy,standard,search,0,0,1,0.817612,1
easy_0121,easy,standard,search,0,0,1,0.820953,5
easy_0121,easy,standard,search,0,0,1,0.702799,9
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,1.066602,4
easy_0121,easy,standard,search,0,0,1,0.9484,1
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,0.794492,14
easy_0121,easy,standard,search,0,0,1,1.030578,11
easy_0121,easy,standard,search,0,0,1,0.86164,12
easy_0121,easy,standard,search,0,0,1,0.752637,2
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,0.633637,8
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,0.85731,3
easy_0121,easy,standard,search,0,0,1,0.900151,2
easy_0121,easy,standard,search,0,0,1,0.723531,5
easy_0121,easy,standard,search,0,0,1,1.027816,2
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,0.714278,1
easy_0121,easy,standard,search,0,0,1,0.613549,10
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,0.762404,5
easy_0121,easy,standard,search,0,0,1,0.771843,9
easy_0121,easy,standard,search,0,0,1,1.022599,1
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,0.781314,12
easy_0121,easy,standard,search,0,0,1,0.854588,1
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,0,0.0,30
easy_0121,easy,standard,search,0,0,1,0.672097,4
easy_0122,easy,ai,search,1,0,0,0.0,21
easy_0122,easy,ai,search,1,0,1,1.04136,1
easy_0122,easy,ai,search,1,0,1,0.946438,3
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,1,1.00681,2
easy_0122,easy,ai,search,1,0,1,0.997423,7
easy_0122,easy,ai,search,1,0,1,0.796896,11
easy_0122,easy,ai,search,1,0,1,0.533884,21
easy_0122,easy,ai,search,1,0,1,0.663439,8
easy_0122,easy,ai,search,1,0,1,0.86995,2
easy_0122,easy,ai,search,1,0,1,0.925321,3
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,1,0.670515,3
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,1,1.014385,15
easy_0122,easy,ai,search,1,0,1,0.898827,2
easy_0122,easy,ai,search,1,0,1,0.688076,8
easy_0122,easy,ai,search,1,0,1,1.064574,1
easy_0122,easy,ai,search,1,0,1,0.820906,3
easy_0122,easy,ai,search,1,0,1,0.66446,5
easy_0122,easy,ai,search,1,0,1,0.947748,7
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,1,0.702849,12
easy_0122,easy,ai,search,1,0,1,1.117296,2
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,1,0.645242,4
easy_0122,easy,ai,search,1,0,1,0.610048,5
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,1,0.573865,16
easy_0122,easy,ai,search,1,0,1,0.734686,13
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,1,0.799905,1
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,0,0.0,6
easy_0122,easy,ai,search,1,0,1,0.621164,8
easy_0122,easy,ai,search,1,0,1,0.992667,2
easy_0122,easy,ai,search,1,0,0,0.0,30
easy_0122,easy,ai,search,1,0,1,0.90694,4
easy_0122,easy,ai,search,1,0,1,0.784622,4
easy_0123,easy,standard,search,0,0,1,0.74562,5
easy_0123,easy,standard,search,0,0,1,0.632613,6
easy_0123,easy,standard,search,0,0,1,0.725901,19
easy_0123,easy,standard,search,0,0,0,0.0,30
easy_0123,easy,standard,search,0,0,1,0.764764,4
easy_0123,easy,standard,search,0,0,1,0.578362,18
easy_0123,easy,standard,search,0,0,1,0.703868,14
easy_0123,easy,standard,search,0,0,0,0.0,30
easy_0123,easy,standard,search,0,0,1,1.053943,2
easy_0123,easy,standard,search,0,0,1,0.783739,3
easy_0123,easy,standard,search,0,0,0,0.0,30
easy_0123,easy,standard,search,0,0,1,0.830172,7
easy_0123,easy,standard,search,0,0,1,0.877077,4
easy_0123,easy,standard,search,0,0,1,0.682745,1
easy_0123,easy,standard,search,0,0,1,0.993474,1
easy_0123,easy,standard,search,0,0,0,0.0,30
easy_0123,easy,standard,search,0,0,1,0.894592,3
easy_0123,easy,standard,search,0,0,0,0.0,27
easy_0123,easy,standard,search,0,0,1,1.018911,3
easy_0123,easy,standard,search,0,0,0,0.0,18
easy_0123,easy,standard,search,0,0,0,0.0,30
easy_0123,easy,standard,search,0,0,1,1.014834,6
easy_0123,easy,standard,search,0,0,1,0.650719,11
easy_0123,easy,standard,search,0,0,0,0.0,27
easy_0123,easy,standard,search,0,0,0,0.0,30
easy_0123,easy,standard,search,0,0,1,0.685094,4
easy_0123,easy,standard,search,0,0,1,0.730361,6
easy_0123,easy,standard,search,0,0,1,0.93063,1
easy_0123,easy,standard,search,0,0,1,0.890952,2
easy_0123,easy,standard,search,0,0,1,0.69999,1
easy_0123,easy,standard,search,0,0,1,0.579402,21
easy_0123,easy,standard,search,0,0,1,0.646239,5
easy_0123,easy,standard,search,0,0,1,0.881852,8
easy_0123,easy,standard,search,0,0,1,0.640459,5
easy_0123,easy,standard,search,0,0,1,0.857561,1
easy_0123,easy,standard,search,0,0,1,0.918529,2
easy_0123,easy,standard,search,0,0,1,0.779259,5
easy_0123,easy,standard,search,0,0,0,0.0,30
easy_0123,easy,standard,search,0,0,1,0.671331,6
easy_0123,easy,standard,search,0,0,1,1.328776,2
easy_0124,easy,ai,central,1,1,1,0.72229,0
easy_0124,easy,ai,central,1,1,1,1.320287,0
easy_0124,easy,ai,central,1,1,1,0.87771,0
easy_0124,easy,ai,central,1,1,1,0.770033,0
easy_0124,easy,ai,central,1,1,1,0.822583,0
easy_0124,easy,ai,central,1,1,1,0.777735,0
easy_0124,easy,ai,central,1,1,1,0.783474,0
easy_0124,easy,ai,central,1,1,1,0.979849,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,1,0.924732,0
easy_0124,easy,ai,central,1,1,1,0.816131,0
easy_0124,easy,ai,central,1,1,1,0.77192,0
easy_0124,easy,ai,central,1,1,1,0.651562,0
easy_0124,easy,ai,central,1,1,1,1.353602,0
easy_0124,easy,ai,central,1,1,1,0.946068,0
easy_0124,easy,ai,central,1,1,1,0.912773,0
easy_0124,easy,ai,central,1,1,1,0.728171,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,1,1.137439,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,1,0.618737,0
easy_0124,easy,ai,central,1,1,1,0.774398,0
easy_0124,easy,ai,central,1,1,1,0.526574,0
easy_0124,easy,ai,central,1,1,1,0.644889,0
easy_0124,easy,ai,central,1,1,1,0.807736,0
easy_0124,easy,ai,central,1,1,1,0.911116,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,1,0.735293,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,1,0.700013,0
easy_0124,easy,ai,central,1,1,1,0.640631,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,0,0.0,0
easy_0124,easy,ai,central,1,1,1,0.687184,0
easy_0124,easy,ai,central,1,1,1,0.689738,0
easy_0125,easy,standard,central,0,1,1,0.626279,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,0.796825,0
easy_0125,easy,standard,central,0,1,1,0.790726,0
easy_0125,easy,standard,central,0,1,1,0.663787,0
easy_0125,easy,standard,central,0,1,1,0.669535,0
easy_0125,easy,standard,central,0,1,1,0.701753,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,1.07327,0
easy_0125,easy,standard,central,0,1,1,0.687528,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,1.052873,0
easy_0125,easy,standard,central,0,1,1,0.782467,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,1.124446,0
easy_0125,easy,standard,central,0,1,1,0.597697,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,0.820451,0
easy_0125,easy,standard,central,0,1,1,0.795655,0
easy_0125,easy,standard,central,0,1,1,0.866736,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,0.711815,0
easy_0125,easy,standard,central,0,1,1,0.715866,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,0.948931,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,0.769881,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,0.825373,0
easy_0125,easy,standard,central,0,1,1,0.940855,0
easy_0125,easy,standard,central,0,1,1,0.660344,0
easy_0125,easy,standard,central,0,1,1,0.899,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,1,0.765305,0
easy_0125,easy,standard,central,0,1,1,0.696711,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0125,easy,standard,central,0,1,0,0.0,0
easy_0126,easy,standard,central,0,1,0,0.0,0
easy_0126,easy,standard,central,0,1,1,0.786393,0
easy_0126,easy,standard,central,0,1,1,0.769926,0
easy_0126,easy,standard,central,0,1,0,0.0,0
easy_0126,easy,standard,central,0,1,1,0.756808,0
easy_0126,easy,standard,central,0,1,1,0.688635,0
easy_0126,easy,standard,central,0,1,0,0.0,0
easy_0126,easy,standard,central,0,1,1,0.77933,0
easy_0126,easy,standard,central,0,1,0,0.0,0
easy_0126,easy,standard,central,0,1,1,0.790948,0
easy_0126,easy,standard,central,0,1,1,1.132031,0
easy_0126,easy,standard,central,0,1,0,0.0,0
easy_0126,easy,standard,central,0,1,1,0.725206,0
easy_0126,easy,standard,central,0,1,1,0.679241,0
easy_0126,easy,standard,central,0,1,1,0.613147,0
easy_0126,easy,standard,central,0,1,1,0.667202,0
easy_0126,easy,standard,central,0,1,1,1.023639,0
easy_0126,easy,standard,central,0,1,1,0.626814,0
