cell_id,category,elicitation,mechanism,ai,central,matched,total_value,proposals_sent
easy_0036,easy,standard,search,0,0,1,0.626928,1
easy_0036,easy,standard,search,0,0,0,0.0,30
easy_0036,easy,standard,search,0,0,1,0.60689,14
easy_0036,easy,standard,search,0,0,1,0.659488,2
easy_0036,easy,standard,search,0,0,1,1.005665,1
easy_0036,easy,standard,search,0,0,0,0.0,29
easy_0036,easy,standard,search,0,0,1,0.762032,9
easy_0036,easy,standard,search,0,0,1,0.730367,2
easy_0036,easy,standard,search,0,0,1,0.719267,4
easy_0036,easy,standard,search,0,0,1,0.758003,8
easy_0036,easy,standard,search,0,0,1,0.695494,5
easy_0036,easy,standard,search,0,0,0,0.0,30
easy_0036,easy,standard,search,0,0,1,0.651609,16
easy_0036,easy,standard,search,0,0,1,0.534012,19
easy_0036,easy,standard,search,0,0,0,0.0,30
easy_0036,easy,standard,search,0,0,0,0.0,30
easy_0036,easy,standard,search,0,0,1,0.579957,12
easy_0036,easy,standard,search,0,0,0,0.0,30
easy_0036,easy,standard,search,0,0,1,0.715161,1
easy_0036,easy,standard,search,0,0,0,0.0,8
easy_0036,easy,standard,search,0,0,1,0.578629,19
easy_0036,easy,standard,search,0,0,1,0.617306,4
easy_0036,easy,standard,search,0,0,1,0.546341,22
easy_0036,easy,standard,search,0,0,1,0.600895,7
easy_0036,easy,standard,search,0,0,1,0.770665,2
easy_0036,easy,standard,search,0,0,1,0.903209,1
easy_0036,easy,standard,search,0,0,1,0.657824,29
easy_0036,easy,standard,search,0,0,1,0.630022,3
easy_0036,easy,standard,search,0,0,1,0.623254,3
easy_0036,easy,standard,search,0,0,0,0.0,2
easy_0036,easy,standard,search,0,0,1,0.719001,3
easy_0036,easy,standard,search,0,0,0,0.0,30
easy_0037,easy,ai,search,1,0,1,0.633675,30
easy_0037,easy,ai,search,1,0,1,0.537234,7
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,1,0.65895,14
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,1,0.685074,4
easy_0037,easy,ai,search,1,0,1,0.718286,1
easy_0037,easy,ai,search,1,0,1,0.714661,10
easy_0037,easy,ai,search,1,0,1,0.728078,14
easy_0037,easy,ai,search,1,0,1,0.531361,7
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,1,0.58143,20
easy_0037,easy,ai,search,1,0,1,0.861305,1
easy_0037,easy,ai,search,1,0,1,0.629234,1
easy_0037,easy,ai,search,1,0,1,0.698072,4
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,1,0.602524,7
easy_0037,easy,ai,search,1,0,1,0.680389,14
easy_0037,easy,ai,search,1,0,0,0.0,12
easy_0037,easy,ai,search,1,0,1,0.637795,1
easy_0037,easy,ai,search,1,0,1,0.627542,5
easy_0037,easy,ai,search,1,0,0,0.0,29
easy_0037,easy,ai,search,1,0,1,0.573718,14
easy_0037,easy,ai,search,1,0,1,0.680148,5
easy_0037,easy,ai,search,1,0,1,0.562457,5
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,1,0.741441,5
easy_0037,easy,ai,search,1,0,1,0.819091,14
easy_0037,easy,ai,search,1,0,1,0.735072,1
easy_0037,easy,ai,search,1,0,1,0.608696,7
easy_0037,easy,ai,search,1,0,1,0.631878,22
easy_0037,easy,ai,search,1,0,1,0.72238,2
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,1,0.596392,4
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,0,0.0,30
easy_0037,easy,ai,search,1,0,1,0.772317,1
easy_0037,easy,ai,search,1,0,1,0.623123,11
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,1,0.712597,0
easy_0038,easy,ai,central,1,1,1,0.821642,0
easy_0038,easy,ai,central,1,1,1,0.657993,0
easy_0038,easy,ai,central,1,1,1,0.684525,0
easy_0038,easy,ai,central,1,1,1,0.851002,0
easy_0038,easy,ai,central,1,1,1,0.679582,0
easy_0038,easy,ai,central,1,1,1,0.516533,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,1,0.84769,0
easy_0038,easy,ai,central,1,1,1,0.596009,0
easy_0038,easy,ai,central,1,1,1,0.634278,0
easy_0038,easy,ai,central,1,1,1,0.666921,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,1,0.675299,0
easy_0038,easy,ai,central,1,1,1,0.854199,0
easy_0038,easy,ai,central,1,1,1,0.520698,0
easy_0038,easy,ai,central,1,1,1,0.955551,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,1,0.645587,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,1,0.637891,0
easy_0038,easy,ai,central,1,1,1,0.719124,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,1,0.563188,0
easy_0038,easy,ai,central,1,1,1,0.771467,0
easy_0038,easy,ai,central,1,1,1,0.761198,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,1,0.757795,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0038,easy,ai,central,1,1,0,0.0,0
easy_0039,easy,ai,search,1,0,1,0.743127,15
easy_0039,easy,ai,search,1,0,1,0.698099,3
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,1,0.721482,6
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,1,0.686664,5
easy_0039,easy,ai,search,1,0,1,0.613635,1
easy_0039,easy,ai,search,1,0,0,0.0,25
easy_0039,easy,ai,search,1,0,1,0.578834,9
easy_0039,easy,ai,search,1,0,1,0.694861,1
easy_0039,easy,ai,search,1,0,1,0.789756,1
easy_0039,easy,ai,search,1,0,1,0.722113,7
easy_0039,easy,ai,search,1,0,1,0.859035,1
easy_0039,easy,ai,search,1,0,1,0.85865,2
easy_0039,easy,ai,search,1,0,1,0.716355,3
easy_0039,easy,ai,search,1,0,1,0.690729,7
easy_0039,easy,ai,search,1,0,1,0.619318,2
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,0,0.0,27
easy_0039,easy,ai,search,1,0,1,0.853774,7
easy_0039,easy,ai,search,1,0,1,0.881121,1
easy_0039,easy,ai,search,1,0,1,0.728033,1
easy_0039,easy,ai,search,1,0,1,0.760842,4
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,1,0.750049,14
easy_0039,easy,ai,search,1,0,1,0.615552,29
easy_0039,easy,ai,search,1,0,0,0.0,9
easy_0039,easy,ai,search,1,0,1,0.593492,5
easy_0039,easy,ai,search,1,0,1,0.678311,4
easy_0039,easy,ai,search,1,0,1,0.641627,21
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,1,0.603947,7
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,1,0.834057,4
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,0,0.0,30
easy_0039,easy,ai,search,1,0,1,0.708727,10
easy_0040,easy,ai,search,1,0,1,0.715841,5
easy_0040,easy,ai,search,1,0,1,0.570766,8
easy_0040,easy,ai,search,1,0,1,0.54746,16
easy_0040,easy,ai,search,1,0,1,0.670899,13
easy_0040,easy,ai,search,1,0,1,0.809489,5
easy_0040,easy,ai,search,1,0,0,0.0,27
easy_0040,easy,ai,search,1,0,1,0.662194,4
easy_0040,easy,ai,search,1,0,1,0.617648,23
easy_0040,easy,ai,search,1,0,1,0.596612,6
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,1,0.724085,3
easy_0040,easy,ai,search,1,0,1,0.659317,4
easy_0040,easy,ai,search,1,0,0,0.0,25
easy_0040,easy,ai,search,1,0,1,0.634663,2
easy_0040,easy,ai,search,1,0,1,0.731484,1
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,1,0.657053,6
easy_0040,easy,ai,search,1,0,1,0.634237,2
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,1,0.862669,3
easy_0040,easy,ai,search,1,0,1,0.785064,5
easy_0040,easy,ai,search,1,0,1,0.709871,13
easy_0040,easy,ai,search,1,0,0,0.0,19
easy_0040,easy,ai,search,1,0,1,0.610694,11
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,1,0.701312,2
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,1,0.742101,8
easy_0040,easy,ai,search,1,0,1,0.764566,14
easy_0040,easy,ai,search,1,0,1,0.889752,2
easy_0040,easy,ai,search,1,0,1,0.728767,4
easy_0040,easy,ai,search,1,0,1,0.640616,13
easy_0040,easy,ai,search,1,0,1,0.706908,6
easy_0040,easy,ai,search,1,0,1,0.570802,13
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,1,0.609669,7
easy_0040,easy,ai,search,1,0,0,0.0,30
easy_0040,easy,ai,search,1,0,1,1.020938,1
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,0.721931,0
easy_0041,easy,standard,central,0,1,1,0.514661,0
easy_0041,easy,standard,central,0,1,1,0.919982,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,1.038327,0
easy_0041,easy,standard,central,0,1,1,0.594048,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,0.625887,0
easy_0041,easy,standard,central,0,1,1,0.732034,0
easy_0041,easy,standard,central,0,1,1,0.720254,0
easy_0041,easy,standard,central,0,1,1,0.640833,0
easy_0041,easy,standard,central,0,1,1,0.715528,0
easy_0041,easy,standard,central,0,1,1,0.587351,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,0.835423,0
easy_0041,easy,standard,central,0,1,1,0.877766,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,0.613932,0
easy_0041,easy,standard,central,0,1,1,0.736664,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,0.687259,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,0.716109,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,0.552359,0
easy_0041,easy,standard,central,0,1,1,0.534364,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,1,0.73995,0
easy_0041,easy,standard,central,0,1,1,0.572423,0
easy_0041,easy,standard,central,0,1,1,0.673599,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0041,easy,standard,central,0,1,0,0.0,0
easy_0042,easy,ai,search,1,0,1,0.8533,1
easy_0042,easy,ai,search,1,0,1,0.586528,3
easy_0042,easy,ai,search,1,0,0,0.0,15
easy_0042,easy,ai,search,1,0,1,0.69307,2
easy_0042,easy,ai,search,1,0,0,0.0,28
easy_0042,easy,ai,search,1,0,1,0.612486,8
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,1,0.568089,2
easy_0042,easy,ai,search,1,0,1,0.64341,5
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,1,0.685889,23
easy_0042,easy,ai,search,1,0,1,0.571449,2
easy_0042,easy,ai,search,1,0,1,0.700109,2
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,1,0.772067,1
easy_0042,easy,ai,search,1,0,1,0.625523,1
easy_0042,easy,ai,search,1,0,1,0.689955,8
easy_0042,easy,ai,search,1,0,1,0.569963,22
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,1,0.685562,16
easy_0042,easy,ai,search,1,0,1,0.52941,27
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,1,0.543635,8
easy_0042,easy,ai,search,1,0,1,0.617174,3
easy_0042,easy,ai,search,1,0,1,0.612531,6
easy_0042,easy,ai,search,1,0,0,0.0,11
easy_0042,easy,ai,search,1,0,1,0.614662,5
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,1,0.678353,6
easy_0042,easy,ai,search,1,0,1,0.625824,10
easy_0042,easy,ai,search,1,0,1,0.658831,5
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,1,0.712655,3
easy_0042,easy,ai,search,1,0,1,0.764931,4
easy_0042,easy,ai,search,1,0,0,0.0,30
easy_0042,easy,ai,search,1,0,1,0.645414,5
easy_0043,easy,ai,search,1,0,1,0.522559,3
easy_0043,easy,ai,search,1,0,1,0.651755,1
easy_0043,easy,ai,search,1,0,1,0.578053,13
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0043,easy,ai,search,1,0,1,0.605233,4
easy_0043,easy,ai,search,1,0,1,0.676758,3
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0043,easy,ai,search,1,0,1,0.681987,3
easy_0043,easy,ai,search,1,0,1,0.560234,2
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0043,easy,ai,search,1,0,1,0.873773,1
easy_0043,easy,ai,search,1,0,1,0.593334,13
easy_0043,easy,ai,search,1,0,1,0.551303,28
easy_0043,easy,ai,search,1,0,1,0.653737,4
easy_0043,easy,ai,search,1,0,1,0.744581,4
easy_0043,easy,ai,search,1,0,1,0.590215,7
easy_0043,easy,ai,search,1,0,1,0.681609,2
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0043,easy,ai,search,1,0,1,0.727019,4
easy_0043,easy,ai,search,1,0,1,0.679404,1
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0043,easy,ai,search,1,0,1,0.843724,4
easy_0043,easy,ai,search,1,0,1,0.744989,2
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0043,easy,ai,search,1,0,0,0.0,28
easy_0043,easy,ai,search,1,0,1,0.613813,3
easy_0043,easy,ai,search,1,0,0,0.0,24
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0043,easy,ai,search,1,0,1,0.708345,5
easy_0043,easy,ai,search,1,0,1,0.607631,2
easy_0043,easy,ai,search,1,0,1,0.704194,12
easy_0043,easy,ai,search,1,0,1,0.931149,2
easy_0043,easy,ai,search,1,0,1,0.575008,14
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0043,easy,ai,search,1,0,1,0.713586,11
easy_0043,easy,ai,search,1,0,1,0.75872,21
easy_0043,easy,ai,search,1,0,1,0.604216,12
easy_0043,easy,ai,search,1,0,1,0.605047,7
easy_0043,easy,ai,search,1,0,1,0.593896,5
easy_0043,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,0,0.0,29
easy_0044,easy,ai,search,1,0,1,0.738187,28
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.624018,1
easy_0044,easy,ai,search,1,0,1,1.0373,1
easy_0044,easy,ai,search,1,0,1,0.534994,3
easy_0044,easy,ai,search,1,0,1,0.689893,21
easy_0044,easy,ai,search,1,0,1,0.571873,5
easy_0044,easy,ai,search,1,0,1,0.820276,4
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.621934,8
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.596056,4
easy_0044,easy,ai,search,1,0,1,0.608722,4
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.612256,18
easy_0044,easy,ai,search,1,0,1,0.637026,5
easy_0044,easy,ai,search,1,0,1,0.761247,6
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.677787,9
easy_0044,easy,ai,search,1,0,1,0.647978,11
easy_0044,easy,ai,search,1,0,1,0.650487,14
easy_0044,easy,ai,search,1,0,1,0.545263,6
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.659491,4
easy_0044,easy,ai,search,1,0,1,0.627961,8
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.705427,1
easy_0044,easy,ai,search,1,0,0,0.0,21
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.675986,5
easy_0044,easy,ai,search,1,0,1,0.518355,30
easy_0044,easy,ai,search,1,0,1,0.678193,19
easy_0044,easy,ai,search,1,0,1,0.693709,6
easy_0044,easy,ai,search,1,0,1,1.013344,2
easy_0044,easy,ai,search,1,0,1,0.788477,2
easy_0044,easy,ai,search,1,0,1,0.878293,6
easy_0044,easy,ai,search,1,0,1,0.652129,1
easy_0044,easy,ai,search,1,0,0,0.0,30
easy_0044,easy,ai,search,1,0,1,0.707789,1
easy_0045,easy,ai,central,1,1,1,0.620251,0
easy_0045,easy,ai,central,1,1,1,0.613761,0
easy_0045,easy,ai,central,1,1,1,0.706157,0
easy_0045,easy,ai,central,1,1,1,0.806631,0
easy_0045,easy,ai,central,1,1,1,0.561076,0
easy_0045,easy,ai,central,1,1,1,0.513436,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.55807,0
easy_0045,easy,ai,central,1,1,1,0.746238,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.734706,0
easy_0045,easy,ai,central,1,1,1,0.76794,0
easy_0045,easy,ai,central,1,1,1,0.624205,0
easy_0045,easy,ai,central,1,1,1,0.652264,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.756332,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.569588,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.790373,0
easy_0045,easy,ai,central,1,1,1,0.597456,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.674821,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.776899,0
easy_0045,easy,ai,central,1,1,1,0.641007,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.68276,0
easy_0045,easy,ai,central,1,1,1,0.817226,0
easy_0045,easy,ai,central,1,1,1,0.651232,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.947214,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,1,0.886102,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0045,easy,ai,central,1,1,0,0.0,0
easy_0046,easy,ai,search,1,0,1,0.604809,1
easy_0046,easy,ai,search,1,0,1,0.661306,1
easy_0046,easy,ai,search,1,0,1,0.65736,4
easy_0046,easy,ai,search,1,0,1,0.588102,9
easy_0046,easy,ai,search,1,0,1,0.716885,26
easy_0046,easy,ai,search,1,0,1,0.710121,4
easy_0046,easy,ai,search,1,0,1,0.526005,10
easy_0046,easy,ai,search,1,0,0,0.0,30
easy_0046,easy,ai,search,1,0,1,0.599768,6
easy_0046,easy,ai,search,1,0,1,0.620545,23
easy_0046,easy,ai,search,1,0,0,0.0,22
easy_0046,easy,ai,search,1,0,1,0.566838,7
easy_0046,easy,ai,search,1,0,0,0.0,30
easy_0046,easy,ai,search,1,0,1,0.640079,12
easy_0046,easy,ai,search,1,0,0,0.0,30
easy_0046,easy,ai,search,1,0,1,0.617946,25
easy_0046,easy,ai,search,1,0,1,1.020823,1
easy_0046,easy,ai,search,1,0,1,0.8181,9
easy_0046,easy,ai,search,1,0,1,0.760677,5
easy_0046,easy,ai,search,1,0,1,0.640486,1
easy_0046,easy,ai,search,1,0,0,0.0,28
easy_0046,easy,ai,search,1,0,0,0.0,16
easy_0046,easy,ai,search,1,0,1,0.673683,7
easy_0046,easy,ai,search,1,0,1,0.651905,1
easy_0046,easy,ai,search,1,0,1,0.787696,1
easy_0046,easy,ai,search,1,0,0,0.0,30
easy_0046,easy,ai,search,1,0,1,0.719521,7
easy_0046,easy,ai,search,1,0,1,0.791727,2
easy_0046,easy,ai,search,1,0,0,0.0,6
easy_0046,easy,ai,search,1,0,0,0.0,24
easy_0046,easy,ai,search,1,0,1,0.671349,2
easy_0046,easy,ai,search,1,0,1,0.886328,6
easy_0046,easy,ai,search,1,0,1,0.825871,2
easy_0046,easy,ai,search,1,0,1,0.671443,1
easy_0046,easy,ai,search,1,0,0,0.0,26
easy_0046,easy,ai,search,1,0,1,0.672349,3
easy_0046,easy,ai,search,1,0,1,0.601898,9
easy_0046,easy,ai,search,1,0,0,0.0,30
easy_0046,easy,ai,search,1,0,1,0.725041,6
easy_0046,easy,ai,search,1,0,1,0.697341,4
easy_0047,easy,ai,search,1,0,1,0.653028,2
easy_0047,easy,ai,search,1,0,1,0.771807,4
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,0.785242,22
easy_0047,easy,ai,search,1,0,1,0.690069,3
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,0.79,1
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,0.677149,11
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,1.02867,14
easy_0047,easy,ai,search,1,0,1,0.620947,9
easy_0047,easy,ai,search,1,0,1,0.592248,9
easy_0047,easy,ai,search,1,0,1,0.942127,2
easy_0047,easy,ai,search,1,0,1,0.574319,5
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,0.586463,7
easy_0047,easy,ai,search,1,0,1,0.673964,5
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,0.679759,1
easy_0047,easy,ai,search,1,0,1,0.764578,1
easy_0047,easy,ai,search,1,0,1,0.856993,2
easy_0047,easy,ai,search,1,0,1,0.629143,11
easy_0047,easy,ai,search,1,0,1,0.710589,3
easy_0047,easy,ai,search,1,0,1,0.712834,12
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,0,0.0,27
easy_0047,easy,ai,search,1,0,1,0.59687,3
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,0.574455,8
easy_0047,easy,ai,search,1,0,1,0.677066,2
easy_0047,easy,ai,search,1,0,1,0.674216,5
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,0.647448,6
easy_0047,easy,ai,search,1,0,0,0.0,30
easy_0047,easy,ai,search,1,0,1,0.543746,5
easy_0048,easy,ai,search,1,0,1,0.598483,3
easy_0048,easy,ai,search,1,0,0,0.0,27
easy_0048,easy,ai,search,1,0,1,0.812512,4
easy_0048,easy,ai,search,1,0,1,0.561393,27
easy_0048,easy,ai,search,1,0,1,0.783678,3
easy_0048,easy,ai,search,1,0,0,0.0,30
easy_0048,easy,ai,search,1,0,1,0.772272,5
easy_0048,easy,ai,search,1,0,1,0.622389,10
easy_0048,easy,ai,search,1,0,1,0.820437,2
easy_0048,easy,ai,search,1,0,1,0.784863,2
easy_0048,easy,ai,search,1,0,1,0.704191,1
easy_0048,easy,ai,search,1,0,1,0.566782,5
easy_0048,easy,ai,search,1,0,1,0.667139,8
easy_0048,easy,ai,search,1,0,0,0.0,30
easy_0048,easy,ai,search,1,0,1,0.700558,5
easy_0048,easy,ai,search,1,0,1,0.695888,4
easy_0048,easy,ai,search,1,0,1,0.746201,2
easy_0048,easy,ai,search,1,0,0,0.0,11
easy_0048,easy,ai,search,1,0,1,0.704379,4
easy_0048,easy,ai,search,1,0,1,0.709729,13
easy_0048,easy,ai,search,1,0,1,0.794657,3
easy_0048,easy,ai,search,1,0,1,0.647728,2
easy_0048,easy,ai,search,1,0,1,0.693567,3
easy_0048,easy,ai,search,1,0,0,0.0,30
easy_0048,easy,ai,search,1,0,1,0.6052,11
easy_0048,easy,ai,search,1,0,0,0.0,30
easy_0048,easy,ai,search,1,0,0,0.0,27
easy_0048,easy,ai,search,1,0,0,0.0,29
easy_0048,easy,ai,search,1,0,1,0.797158,1
easy_0048,easy,ai,search,1,0,1,0.911909,1
easy_0048,easy,ai,search,1,0,1,0.755898,5
easy_0048,easy,ai,search,1,0,0,0.0,30
easy_0048,easy,ai,search,1,0,1,0.658209,14
easy_0048,easy,ai,search,1,0,0,0.0,25
easy_0048,easy,ai,search,1,0,1,0.774825,2
easy_0048,easy,ai,search,1,0,1,0.698554,7
easy_0048,easy,ai,search,1,0,1,0.665909,6
easy_0048,easy,ai,search,1,0,0,0.0,30
easy_0048,easy,ai,search,1,0,0,0.0,30
easy_0048,easy,ai,search,1,0,0,0.0,30
easy_0049,easy,ai,search,1,0,1,0.570523,5
easy_0049,easy,ai,search,1,0,1,0.851035,3
easy_0049,easy,ai,search,1,0,1,0.67198,18
easy_0049,easy,ai,search,1,0,0,0.0,30
easy_0049,easy,ai,search,1,0,0,0.0,27
easy_0049,easy,ai,search,1,0,0,0.0,30
easy_0049,easy,ai,search,1,0,1,0.709262,12
easy_0049,easy,ai,search,1,0,1,0.628377,7
easy_0049,easy,ai,search,1,0,1,0.660184,3
easy_0049,easy,ai,search,1,0,1,0.568154,12
easy_0049,easy,ai,search,1,0,1,1.0063,1
